create_time,destination_id,exit_code,handler,history_id,id,imported,info,inputSequences,inputSequences_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.adjustdirection,parameters.chromInfo,parameters.cond_flavour.__current_case__,parameters.cond_flavour.flavourType,parameters.dbkey,parameters.inputSequences,parameters.inputSequences.values,parameters.outputFormat,runner_name,session_id,state,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-02-16 17:00:57.448523,slurm_normal,,main_w2_handler1,2579966,11848973,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",78241889,fasta,6092925.roundup,slurm,,corral-repl,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",23327295,,"""fasta""",,27829054,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-02-16 17:09:57.324471,77573.0,539.875948
2016-06-07 17:52:50.744539,slurm_normal,,main_w1_handler1,2713412,13099576,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",93174004,fasta,7283984.roundup,slurm,,corral-repl,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b590ecf13ce342ba94'}]","""fasta""",,30686765,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-06-07 18:03:12.976964,84354.0,622.232425
2016-02-18 06:12:04.219022,slurm_normal,,main_w1_handler1,2601053,11863834,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",25273433,fasta,6104646.roundup,slurm,,corral-repl,,"""--adjustdirection""","""/galaxy-repl/localdata/chrom/?.len""",1,mafft --auto,"""?""",23368904,,"""fasta""",,28414423,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-02-18 08:30:10.522885,78677.0,8286.303863000001
2016-04-26 18:17:58.398866,slurm_normal,,main_w2_handler0,2673255,12626067,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27460121,fasta,6829902.roundup,slurm,,corral-repl,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",1,mafft --auto,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce2f503423e632a9'}]","""clustalw""",,29665095,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-04-26 18:20:27.776448,69243.0,149.37758200000002
2016-05-18 19:14:09.677757,slurm_normal,,main_w1_handler1,2709383,12931850,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",132808982,fasta,7125595.roundup,slurm,,corral-repl,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",7,mafft-linsi,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b523824701481cf580'}]","""fasta""",,30201531,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-05-18 19:15:57.379772,84359.0,107.702015
2016-02-18 19:42:29.245318,slurm_normal,,main_w1_handler2,2603326,11871513,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",68767841,fasta,6111751.roundup,slurm,,corral-repl,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",3,mafft-nwns,"""?""",23396478,,"""fasta""",,28457678,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-02-19 00:28:45.485260,,17176.239942
2016-02-14 02:51:57.150029,slurm_normal,,main_w2_handler0,2170396,11818868,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",28328369,fasta,6068349.roundup,slurm,,corral-repl,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",0,mafft-fftns,"""?""",23333480,,"""fasta""",,28368573,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-02-14 03:35:25.027115,58095.0,2607.877086
2016-04-26 18:14:18.719608,slurm_normal,,main_w1_handler1,2673255,12626021,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",27460121,fasta,6829710.roundup,slurm,,corral-repl,,""" ""","""/galaxy-repl/localdata/chrom/?.len""",1,mafft --auto,"""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ce2f503423e632a9'}]","""fasta""",,29665095,error,toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.221.1,7.221.1,,2016-04-26 18:18:18.451464,69243.0,239.73185600000002
